,City of Seller,City of Purchaser,Time of Order origin,Commodity Index,Amount of Commodity,Whether Emergency? (Yes:1 No:0),Time of Order,Transport,Vehicle
47567,127,333,20:23:24,45,30,1,1223.4,,
47568,127,334,5:47:34,84,16,1,347.5666667,,
47569,127,335,19:53:28,115,7,0,1193.466667,,
47570,127,336,11:13:07,4,39,0,673.1166667,,
47571,127,337,12:15:54,37,37,0,735.9,,
47572,127,337,13:42:46,109,8,0,822.7666667000001,,
47573,127,338,6:09:29,33,35,0,369.4833333,,
47574,127,339,17:49:47,57,29,0,1069.783333,,
47575,127,343,11:34:55,101,40,0,694.9166667000001,,
47576,127,346,15:15:01,27,42,0,915.0166667000001,,
47577,127,352,7:53:28,113,18,0,473.46666669999996,,
47578,127,352,17:32:07,117,16,1,1052.116667,,
47579,127,354,22:33:01,93,27,0,1353.016667,,
47580,127,356,2:05:24,32,44,0,125.4,,
47581,127,356,5:39:25,54,45,0,339.4166667,,
47582,127,357,8:23:09,94,37,0,503.15,,
47583,127,360,6:10:01,109,28,0,370.0166667,,
47584,127,360,9:07:48,122,12,0,547.8,,
47585,127,361,7:24:51,106,8,1,444.85,,
47586,127,363,3:29:17,81,42,0,209.2833333,,
47587,127,365,15:04:18,73,48,0,904.3,,
47588,127,370,1:29:51,21,9,0,89.85,,
47589,127,370,9:09:39,8,50,1,549.65,,
47590,127,371,11:57:32,27,15,1,717.5333333,,
47591,127,372,10:33:19,103,23,0,633.3166667,,
47592,127,377,5:36:26,1,7,0,336.4333333,,
47593,127,377,17:13:10,25,35,0,1033.166667,,
47594,127,378,2:44:10,106,8,0,164.16666669999998,,
47595,127,380,20:14:52,116,23,0,1214.866667,,
47596,127,381,5:18:26,52,44,0,318.4333333,,
47597,127,381,12:35:13,70,15,0,755.2166667,,
47598,127,382,10:50:51,123,30,0,650.85,,
47599,127,382,20:29:59,110,35,0,1229.983333,,
47600,127,386,3:55:56,111,27,1,235.93333330000002,,
47601,127,386,8:04:15,91,44,0,484.25,,
47602,127,386,19:35:29,122,45,0,1175.483333,,
47603,127,391,23:30:03,102,21,0,1410.05,,
47604,127,393,14:46:56,67,44,0,886.9333332999998,,
47605,127,397,17:38:58,99,12,0,1058.966667,,
47606,127,401,18:51:18,44,14,0,1131.3,,
47607,127,403,6:27:51,97,22,0,387.85,,
47608,127,403,7:07:08,108,42,0,427.13333330000006,,
47609,127,406,16:54:45,83,15,0,1014.75,,
47610,127,407,17:17:23,55,11,0,1037.383333,,
47611,127,408,13:45:11,88,7,0,825.1833333,,
47612,127,410,4:55:24,9,26,1,295.4,,
47613,127,410,14:19:21,24,5,0,859.35,,
47614,127,411,12:16:25,34,13,1,736.4166667000001,,
47615,127,417,10:23:51,1,7,0,623.85,,
47616,127,418,23:06:02,102,14,0,1386.033333,,
47617,127,418,23:35:00,115,28,0,1415.0,,
47618,127,419,6:32:28,59,23,1,392.46666669999996,,
47619,127,420,9:20:08,31,39,1,560.1333333,,
47620,127,420,23:35:24,88,41,0,1415.4,,
47621,127,422,14:52:47,11,27,0,892.7833332999999,,
47622,127,424,11:44:44,47,44,1,704.7333332999999,,
47623,127,424,21:59:19,116,9,1,1319.316667,,
47624,127,426,3:51:44,75,6,0,231.7333333,,
47625,127,426,21:14:34,99,49,0,1274.566667,,
47626,127,432,0:39:47,37,12,1,39.78333333,,
47627,127,432,3:02:29,13,15,0,182.4833333,,
47628,127,432,14:57:01,19,6,0,897.0166667000001,,
47629,127,434,16:10:12,54,47,1,970.2,,
47630,127,435,10:51:55,116,40,1,651.9166667000001,,
47631,127,438,6:59:13,52,4,0,419.21666669999996,,
47632,127,438,10:44:20,107,26,0,644.3333332999999,,
47633,127,438,23:41:52,116,31,0,1421.866667,,
47634,127,439,11:25:11,61,44,0,685.1833333,,
47635,127,440,21:10:09,117,26,0,1270.15,,
47636,127,441,8:33:51,44,40,0,513.85,,
47637,127,442,17:54:35,100,32,0,1074.583333,,
47638,127,443,18:32:46,35,17,0,1112.766667,,
47639,127,443,20:06:11,75,37,0,1206.183333,,
47640,127,446,11:32:44,94,5,0,692.7333332999999,,
47641,127,447,2:51:08,68,49,0,171.1333333,,
47642,127,450,21:56:01,5,28,0,1316.016667,,
47643,127,451,17:48:03,93,46,0,1068.05,,
47644,127,452,23:49:28,59,23,0,1429.466667,,
47645,127,453,14:11:15,116,12,0,851.25,,
47646,127,454,13:33:05,66,3,0,813.0833332999999,,
47647,127,454,21:54:10,43,5,1,1314.166667,,
47648,127,457,21:01:04,123,27,0,1261.066667,,
47649,127,458,12:34:38,86,24,0,754.6333333,,
47650,127,458,22:01:39,40,3,0,1321.65,,
47651,127,463,8:08:02,83,50,0,488.03333330000004,,
47652,127,463,22:38:54,106,33,0,1358.9,,
47653,127,464,9:24:51,38,22,0,564.85,,
47654,127,469,20:24:36,31,30,0,1224.6,,
47655,127,470,1:38:36,10,20,0,98.6,,
47656,127,470,3:36:43,9,28,0,216.7166667,,
47657,127,471,3:40:33,105,42,0,220.55,,
47658,127,472,17:11:58,99,33,0,1031.966667,,
47659,127,472,17:19:00,77,30,0,1039.0,,
47660,127,472,18:30:28,49,39,0,1110.466667,,
47661,127,473,19:44:49,76,6,0,1184.816667,,
47662,127,478,9:19:29,3,15,0,559.4833332999999,,
47663,127,478,15:25:28,45,36,0,925.4666667000001,,
47664,127,478,23:45:55,29,42,0,1425.916667,,
47665,127,479,20:23:17,86,28,0,1223.283333,,
47666,127,482,1:14:26,18,2,0,74.43333333,,
47667,127,483,21:01:21,36,3,0,1261.35,,
47668,127,487,6:30:25,13,34,0,390.4166667,,
47669,127,487,7:13:08,113,39,0,433.13333330000006,,
47670,127,488,19:56:02,119,5,0,1196.033333,,
47671,127,489,12:34:42,63,3,0,754.7,,
47672,127,492,13:30:51,88,22,0,810.85,,
47673,127,493,11:23:20,17,31,0,683.3333332999999,,
47674,127,493,21:10:40,76,8,0,1270.666667,,
47675,127,498,2:32:53,13,17,0,152.8833333,,
47676,127,500,15:01:00,61,17,0,901.0,,
47677,127,500,18:17:56,21,17,1,1097.933333,,
47678,127,500,21:51:12,58,39,1,1311.2,,
47679,127,509,20:05:14,86,47,0,1205.233333,,
47680,127,512,2:05:34,21,35,0,125.56666670000001,,
47681,127,519,13:32:04,12,44,0,812.0666667,,
47682,127,520,16:17:55,22,3,0,977.9166667000002,,
47683,127,522,8:37:21,106,44,0,517.35,,
47684,127,523,0:38:10,54,17,0,38.16666667,,
47685,127,523,6:33:49,36,26,0,393.8166667,,
47686,127,524,13:41:03,102,31,0,821.05,,
47687,127,525,2:24:08,27,48,1,144.1333333,,
47688,127,525,13:55:30,113,45,0,835.5,,
47689,127,529,1:27:29,90,40,0,87.48333333,,
47690,127,529,16:47:01,22,12,0,1007.016667,,
47691,127,535,19:18:41,13,9,0,1158.683333,,
47692,127,535,20:33:00,20,42,1,1233.0,,
47693,127,535,20:34:56,21,16,0,1234.933333,,
47694,127,538,15:27:15,77,13,0,927.25,,
47695,127,542,13:50:36,59,12,0,830.6,,
47696,127,545,1:13:51,4,3,0,73.85,,
47697,127,548,21:08:01,59,19,0,1268.016667,,
47698,127,551,0:45:35,70,4,0,45.58333333,,
47699,127,553,21:58:08,122,2,0,1318.133333,,
47700,127,554,1:14:55,39,42,0,74.91666667,,
47701,127,554,3:36:43,122,23,0,216.7166667,,
47702,127,555,10:36:13,14,36,0,636.2166667,,
47703,127,558,16:44:30,25,31,0,1004.5,,
47704,127,562,3:53:16,113,44,0,233.2666667,,
47705,127,562,22:43:56,2,43,0,1363.933333,,
47706,127,563,13:24:07,64,47,0,804.1166667,,
47707,127,564,13:52:39,15,47,0,832.65,,
47708,127,564,16:13:00,116,12,1,973.0,,
47709,127,565,19:53:34,65,23,0,1193.566667,,
47710,127,567,1:15:03,31,34,0,75.05,,
47711,127,569,9:55:26,74,18,0,595.4333333,,
47712,127,570,1:13:09,60,10,0,73.15,,
47713,127,570,4:49:33,84,48,0,289.55,,
47714,127,574,1:38:58,98,41,0,98.96666667,,
47715,127,574,17:18:01,30,17,0,1038.016667,,
47716,127,576,16:17:21,34,34,1,977.35,,
47717,127,577,23:24:32,50,34,0,1404.533333,,
47718,127,579,3:43:30,29,2,0,223.5,,
47719,127,580,4:21:35,116,47,0,261.5833333,,
47720,127,582,16:29:53,25,33,0,989.8833332999999,,
47721,127,582,17:03:35,106,50,0,1023.583333,,
47722,127,582,18:35:20,108,45,0,1115.333333,,
47723,127,582,23:49:12,28,18,0,1429.2,,
47724,127,589,10:41:32,14,27,0,641.5333333,,
47725,127,591,2:27:16,21,33,1,147.2666667,,
47726,127,593,6:21:20,22,10,0,381.3333333,,
47727,127,595,2:34:22,54,20,0,154.3666667,,
47728,127,595,5:55:47,27,21,1,355.78333330000004,,
47729,127,595,14:58:01,84,29,0,898.0166667000001,,
47730,127,597,1:32:47,6,16,0,92.78333333,,
47731,127,598,15:32:39,118,33,0,932.65,,
47732,127,600,16:40:27,17,24,0,1000.45,,
47733,127,600,17:59:22,12,27,1,1079.366667,,
47734,127,601,9:44:59,59,48,1,584.9833332999999,,
47735,127,602,6:17:15,6,42,0,377.25,,
47736,127,607,2:25:46,86,29,0,145.7666667,,
47737,127,608,18:38:32,62,29,0,1118.533333,,
47738,127,609,10:42:07,39,49,0,642.1166667,,
47739,127,610,18:23:06,78,8,0,1103.1,,
47740,127,613,22:57:18,82,13,0,1377.3,,
47741,127,614,0:03:54,33,40,0,3.9,,
47742,127,621,4:56:27,74,30,1,296.45,,
47743,127,621,19:20:40,57,5,0,1160.666667,,
47744,127,623,13:08:32,40,9,0,788.5333333,,
47745,127,625,6:54:28,51,31,0,414.46666669999996,,
47746,127,625,10:56:00,58,39,1,656.0,,
47747,127,626,7:11:33,61,45,0,431.55,,
47748,127,629,4:27:14,54,44,0,267.2333333,,
47749,127,632,2:35:54,2,9,0,155.9,,
47750,127,632,8:40:44,36,40,0,520.7333333,,
47751,127,633,21:02:46,87,2,0,1262.766667,,
47752,127,636,16:53:37,84,5,0,1013.616667,,
47753,127,639,15:02:35,17,12,0,902.5833332999998,,
47754,127,641,3:17:18,82,18,0,197.3,,
47755,127,642,9:49:18,19,47,0,589.3,,
47756,127,643,18:02:42,57,10,0,1082.7,,
47757,127,644,16:32:10,73,7,0,992.1666667000002,,
47758,127,645,12:17:25,33,21,0,737.4166667000001,,
47759,127,645,13:01:07,119,17,1,781.1166667,,
47760,127,649,13:22:45,52,45,0,802.75,,
47761,127,652,5:25:38,112,8,0,325.6333333,,
47762,127,653,2:59:35,14,27,0,179.58333330000002,,
47763,127,653,15:20:43,107,43,0,920.7166667000001,,
47764,127,656,10:25:06,118,41,1,625.1,,
47765,128,7,8:08:10,119,10,0,488.16666669999995,,
47766,128,9,10:56:59,58,22,1,656.9833332999999,,
47767,128,9,11:14:34,71,11,0,674.5666667,,
47768,128,10,3:18:38,89,9,0,198.6333333,,
47769,128,12,11:29:52,17,38,0,689.8666667,,
47770,128,12,14:14:19,60,25,0,854.3166667000002,,
47771,128,18,10:03:51,53,8,0,603.85,,
47772,128,19,7:17:02,8,31,0,437.03333330000004,,
47773,128,24,5:40:32,2,23,0,340.53333330000004,,
47774,128,24,13:32:27,59,31,0,812.45,,
47775,128,25,20:04:21,114,48,0,1204.35,,
47776,128,27,23:59:05,92,4,0,1439.083333,,
47777,128,28,2:05:01,52,23,0,125.01666670000002,,
47778,128,32,2:17:15,65,23,0,137.25,,
47779,128,37,15:52:48,50,16,0,952.8,,
47780,128,37,21:36:08,78,2,0,1296.133333,,
47781,128,39,20:48:04,92,33,0,1248.066667,,
47782,128,39,20:50:23,36,25,0,1250.383333,,
47783,128,41,7:06:20,64,45,0,426.33333330000005,,
47784,128,43,12:29:56,42,32,0,749.9333333,,
47785,128,45,20:01:23,31,3,1,1201.383333,,
47786,128,49,19:25:35,120,42,0,1165.583333,,
47787,128,52,14:55:40,29,10,0,895.6666667000002,,
47788,128,52,23:33:54,4,1,0,1413.9,,
47789,128,54,20:13:13,45,19,0,1213.216667,,
47790,128,56,1:09:24,116,2,0,69.4,,
47791,128,56,7:09:21,112,44,0,429.35,,
47792,128,56,15:37:10,111,11,0,937.1666667000002,,
47793,128,57,12:18:51,41,39,0,738.85,,
47794,128,57,15:06:19,115,15,0,906.3166667000002,,
47795,128,58,16:11:50,13,9,0,971.8333332999998,,
47796,128,59,5:36:20,66,2,0,336.3333333,,
47797,128,65,4:09:24,93,37,0,249.4,,
47798,128,66,15:27:45,96,33,0,927.75,,
47799,128,67,6:41:32,97,21,0,401.53333330000004,,
47800,128,78,19:17:56,46,32,0,1157.933333,,
47801,128,81,17:36:27,114,2,0,1056.45,,
47802,128,84,4:40:44,44,35,1,280.7333333,,
47803,128,84,9:50:39,41,24,0,590.65,,
47804,128,86,0:03:55,94,22,0,3.916666667,,
47805,128,86,10:47:35,117,9,0,647.5833332999999,,
47806,128,93,20:30:36,91,1,0,1230.6,,
47807,128,93,23:04:09,79,38,0,1384.15,,
47808,128,94,4:33:38,21,49,0,273.6333333,,
47809,128,94,16:49:40,68,8,0,1009.666667,,
47810,128,95,5:28:41,24,24,0,328.6833333,,
47811,128,95,11:17:15,88,29,0,677.25,,
47812,128,96,4:59:35,50,41,1,299.5833333,,
47813,128,98,15:17:00,67,6,0,917.0,,
47814,128,98,16:41:40,86,46,0,1001.666667,,
47815,128,98,17:06:47,89,12,0,1026.783333,,
47816,128,99,5:59:37,13,23,0,359.6166667,,
47817,128,100,23:56:00,15,39,0,1436.0,,
47818,128,102,18:27:39,99,27,0,1107.65,,
47819,128,105,8:50:02,69,34,0,530.0333333000001,,
47820,128,107,5:55:39,75,41,0,355.65,,
47821,128,107,12:32:51,38,49,1,752.85,,
47822,128,107,19:43:28,87,27,0,1183.466667,,
47823,128,109,13:53:08,23,33,0,833.1333333,,
47824,128,112,1:05:04,21,42,0,65.06666667,,
47825,128,114,5:26:33,64,3,0,326.55,,
47826,128,116,10:38:54,48,2,0,638.9,,
47827,128,117,8:19:39,76,42,1,499.65,,
47828,128,118,23:25:22,111,6,0,1405.366667,,
47829,128,119,11:50:13,62,17,0,710.2166667,,
47830,128,119,16:09:48,114,27,1,969.8,,
47831,128,120,23:03:07,41,46,0,1383.116667,,
47832,128,121,0:52:48,43,21,0,52.8,,
47833,128,121,9:14:05,114,26,0,554.0833332999999,,
47834,128,122,16:17:54,91,28,0,977.9,,
47835,128,124,10:32:08,118,42,0,632.1333333,,
47836,128,126,19:13:03,69,33,0,1153.05,,
47837,128,127,15:41:35,22,8,0,941.5833332999998,,
47838,128,127,17:43:23,120,34,0,1063.383333,,
47839,128,129,19:21:41,71,5,0,1161.683333,,
47840,128,134,23:45:58,68,35,1,1425.966667,,
47841,128,141,10:18:24,15,17,1,618.4,,
47842,128,141,18:33:32,21,6,0,1113.533333,,
47843,128,142,9:07:26,55,43,0,547.4333333,,
47844,128,145,0:31:39,20,28,1,31.65,,
47845,128,148,7:45:13,1,4,0,465.21666669999996,,
47846,128,149,7:55:15,99,43,0,475.25,,
47847,128,151,4:41:14,49,44,0,281.2333333,,
47848,128,151,7:17:48,20,1,0,437.8,,
47849,128,151,13:45:30,79,16,0,825.5,,
47850,128,154,4:46:51,47,50,1,286.85,,
47851,128,154,18:49:18,78,44,1,1129.3,,
47852,128,156,10:40:15,30,27,0,640.25,,
47853,128,161,6:29:02,11,49,0,389.03333330000004,,
47854,128,164,13:47:30,45,10,0,827.5,,
47855,128,170,13:33:49,56,45,0,813.8166667,,
47856,128,171,6:02:16,75,33,0,362.2666667,,
47857,128,173,7:19:53,54,9,0,439.88333330000006,,
47858,128,175,5:02:01,43,46,0,302.0166667,,
47859,128,176,12:21:38,106,9,0,741.6333333,,
47860,128,182,11:22:48,45,19,0,682.8,,
47861,128,184,7:28:08,101,20,0,448.13333330000006,,
47862,128,184,13:44:40,62,12,0,824.6666667000001,,
47863,128,184,16:37:34,103,27,0,997.5666667000002,,
47864,128,187,1:51:11,57,40,0,111.18333329999999,,
47865,128,188,2:25:56,66,26,0,145.93333330000002,,
47866,128,192,20:09:57,49,17,0,1209.95,,
47867,128,193,8:17:41,49,9,0,497.6833333000001,,
47868,128,195,14:08:48,12,2,0,848.8,,
47869,128,197,0:52:19,69,9,0,52.31666667,,
47870,128,197,13:04:01,92,22,0,784.0166667000001,,
47871,128,200,10:49:27,117,50,1,649.45,,
47872,128,204,16:00:30,101,25,0,960.5,,
47873,128,205,1:36:26,8,48,0,96.43333333,,
47874,128,205,17:31:03,28,43,1,1051.05,,
47875,128,208,6:31:34,123,20,0,391.5666667,,
47876,128,209,9:46:41,69,21,1,586.6833333,,
47877,128,209,12:16:38,77,48,0,736.6333333,,
47878,128,209,12:50:43,93,32,0,770.7166667,,
47879,128,211,17:47:44,67,10,1,1067.733333,,
47880,128,211,20:59:30,39,35,0,1259.5,,
47881,128,213,17:02:02,27,4,0,1022.033333,,
47882,128,214,15:18:39,113,24,0,918.65,,
47883,128,216,14:33:55,4,17,0,873.9166667000002,,
47884,128,221,14:05:55,72,33,0,845.9166667000002,,
47885,128,225,15:59:11,5,32,1,959.1833332999998,,
47886,128,227,2:51:40,10,35,0,171.66666669999998,,
47887,128,228,2:10:59,94,35,0,130.9833333,,
47888,128,228,17:09:06,8,29,1,1029.1,,
47889,128,228,20:39:33,2,21,0,1239.55,,
47890,128,229,4:11:02,20,17,0,251.0333333,,
47891,128,235,15:05:39,29,10,0,905.65,,
47892,128,240,21:04:28,57,10,0,1264.466667,,
47893,128,246,15:10:05,10,27,1,910.0833332999998,,
47894,128,248,7:31:48,64,22,0,451.8,,
47895,128,251,16:43:29,72,26,0,1003.483333,,
47896,128,256,19:26:22,76,27,1,1166.366667,,
47897,128,256,19:41:01,32,16,0,1181.016667,,
47898,128,259,6:39:19,84,39,0,399.3166667,,
47899,128,259,19:26:13,39,11,0,1166.216667,,
47900,128,261,6:22:38,86,19,0,382.6333333,,
47901,128,264,18:44:04,43,15,1,1124.066667,,
47902,128,267,19:36:59,5,9,0,1176.983333,,
47903,128,272,5:15:29,44,47,0,315.4833333,,
47904,128,272,15:52:20,52,14,0,952.3333332999998,,
47905,128,273,18:19:40,5,25,1,1099.666667,,
47906,128,275,2:24:34,117,29,0,144.56666669999998,,
47907,128,281,13:49:08,106,33,0,829.1333333,,
47908,128,282,21:25:30,109,21,0,1285.5,,
47909,128,296,7:27:55,35,5,0,447.91666669999995,,
47910,128,298,7:39:38,122,20,0,459.63333330000006,,
47911,128,301,20:22:48,77,40,1,1222.8,,
47912,128,305,5:15:54,92,46,0,315.9,,
47913,128,305,6:30:09,27,37,0,390.15,,
47914,128,305,21:29:51,110,22,0,1289.85,,
47915,128,307,11:32:18,79,33,0,692.3,,
47916,128,310,13:49:23,53,34,0,829.3833333,,
47917,128,313,0:02:33,84,42,0,2.55,,
47918,128,313,14:04:18,35,40,0,844.3,,
47919,128,318,10:28:50,101,1,0,628.8333332999999,,
47920,128,318,14:57:13,99,24,0,897.2166667000001,,
47921,128,319,23:19:18,68,44,0,1399.3,,
47922,128,322,2:54:55,11,4,0,174.91666669999998,,
47923,128,323,22:20:09,103,5,0,1340.15,,
47924,128,324,21:16:22,51,50,0,1276.366667,,
47925,128,326,22:19:20,78,25,0,1339.333333,,
47926,128,327,3:38:54,122,31,0,218.9,,
47927,128,328,11:09:50,1,35,0,669.8333332999999,,
47928,128,330,8:47:30,12,3,0,527.5,,
47929,128,332,1:18:43,57,50,0,78.71666667,,
47930,128,333,19:59:36,25,5,0,1199.6,,
47931,128,336,6:25:26,3,17,0,385.4333333,,
47932,128,336,12:18:17,29,40,0,738.2833333,,
47933,128,337,9:57:51,26,15,0,597.85,,
47934,128,340,5:18:06,106,34,0,318.1,,
47935,128,341,11:16:37,104,32,0,676.6166667,,
47936,128,348,12:06:41,44,33,0,726.6833333,,
47937,128,348,22:05:47,102,50,0,1325.783333,,
47938,128,350,8:35:12,123,44,1,515.2,,
47939,128,351,20:46:14,6,2,0,1246.233333,,
47940,128,352,7:09:57,34,10,0,429.95,,
47941,128,355,3:08:51,102,6,0,188.85,,
47942,128,355,3:57:43,99,11,0,237.7166667,,
47943,128,357,3:22:12,86,12,0,202.2,,
47944,128,357,7:36:20,48,9,0,456.33333330000005,,
47945,128,357,7:51:19,107,31,0,471.3166666999999,,
47946,128,357,18:59:58,36,27,0,1139.966667,,
47947,128,359,0:30:20,113,22,0,30.33333333,,
47948,128,359,21:40:09,91,44,0,1300.15,,
47949,128,365,2:22:05,70,10,0,142.08333330000002,,
47950,128,366,5:00:48,14,23,0,300.8,,
47951,128,370,11:59:45,60,2,0,719.75,,
47952,128,370,18:48:33,88,3,1,1128.55,,
47953,128,371,23:33:44,102,18,0,1413.733333,,
47954,128,373,0:55:51,72,12,0,55.85,,
47955,128,373,1:40:00,55,3,0,100.0,,
47956,128,373,11:08:01,105,14,0,668.0166667000001,,
47957,128,374,10:22:17,46,13,0,622.2833333,,
47958,128,375,23:30:58,117,2,1,1410.966667,,
47959,128,378,3:24:03,88,3,0,204.05,,
47960,128,382,11:13:30,96,16,0,673.5,,
47961,128,383,22:19:50,28,21,0,1339.833333,,
47962,128,384,16:29:56,58,34,0,989.9333332999998,,
47963,128,385,9:57:37,76,39,0,597.6166667,,
47964,128,385,20:47:59,109,49,0,1247.983333,,
47965,128,386,1:52:43,110,4,0,112.71666670000002,,
47966,128,389,13:44:49,43,48,0,824.8166667,,
47967,128,389,20:31:44,91,10,0,1231.733333,,
47968,128,391,15:32:56,106,41,0,932.9333332999998,,
47969,128,393,11:37:46,73,34,0,697.7666667000001,,
47970,128,395,21:12:53,50,30,0,1272.883333,,
47971,128,397,9:29:08,69,6,1,569.1333333,,
47972,128,397,9:49:33,48,37,0,589.55,,
47973,128,402,12:09:16,104,22,0,729.2666667000001,,
47974,128,408,8:59:24,44,2,0,539.4,,
47975,128,408,17:25:08,33,14,0,1045.133333,,
47976,128,409,19:51:30,76,28,1,1191.5,,
47977,128,410,5:32:05,16,16,0,332.0833333,,
47978,128,410,8:39:02,70,34,0,519.0333333000001,,
47979,128,413,0:48:00,90,34,0,48.0,,
47980,128,413,20:26:27,41,20,0,1226.45,,
47981,128,415,15:27:37,7,13,0,927.6166667000001,,
47982,128,419,9:48:37,41,15,0,588.6166667,,
47983,128,419,15:40:39,22,32,0,940.65,,
47984,128,420,10:08:55,96,39,1,608.9166667000001,,
47985,128,420,19:17:46,21,38,0,1157.766667,,
47986,128,422,11:14:29,108,39,0,674.4833332999999,,
47987,128,424,18:06:53,122,40,0,1086.883333,,
47988,128,425,17:20:03,97,31,0,1040.05,,
47989,128,425,18:23:56,92,20,0,1103.933333,,
47990,128,426,23:00:58,40,2,0,1380.966667,,
47991,128,429,6:55:59,103,3,0,415.9833333,,
47992,128,431,4:13:56,93,49,0,253.93333330000002,,
47993,128,433,20:12:13,83,43,1,1212.216667,,
47994,128,435,8:48:17,9,41,0,528.2833333000001,,
47995,128,438,0:46:07,104,28,0,46.11666667,,
47996,128,439,11:23:15,25,41,0,683.25,,
47997,128,439,15:07:39,85,45,1,907.65,,
47998,128,440,20:40:26,5,21,0,1240.433333,,
47999,128,441,1:49:58,10,50,0,109.96666670000002,,
48000,128,442,17:27:31,104,50,0,1047.516667,,
48001,128,445,17:07:14,22,34,0,1027.233333,,
48002,128,446,15:43:09,60,15,0,943.15,,
48003,128,449,8:29:34,50,18,1,509.5666666999999,,
48004,128,450,7:09:31,89,46,0,429.5166666999999,,
48005,128,451,4:56:19,23,42,0,296.3166667,,
48006,128,451,22:49:00,21,15,1,1369.0,,
48007,128,452,21:28:40,13,21,0,1288.666667,,
48008,128,455,5:09:07,22,30,0,309.1166667,,
48009,128,456,22:10:09,90,1,0,1330.15,,
48010,128,457,6:22:46,92,25,0,382.7666667,,
48011,128,463,0:39:19,96,47,1,39.31666667,,
48012,128,463,4:03:15,91,4,0,243.25,,
48013,128,463,5:19:56,78,46,0,319.9333333,,
48014,128,466,22:33:28,61,15,0,1353.466667,,
48015,128,470,19:34:01,101,34,0,1174.016667,,
48016,128,471,4:32:31,8,49,0,272.5166667,,
48017,128,471,11:11:32,65,39,0,671.5333333,,
48018,128,471,12:02:29,92,14,0,722.4833332999999,,
48019,128,474,17:16:26,77,2,1,1036.433333,,
48020,128,480,16:45:42,30,27,0,1005.7,,
48021,128,483,23:37:06,3,19,0,1417.1,,
48022,128,488,9:07:53,16,41,1,547.8833333,,
48023,128,488,21:44:36,25,39,0,1304.6,,
48024,128,489,9:20:11,85,8,1,560.1833333,,
48025,128,493,8:29:43,26,7,0,509.71666669999996,,
48026,128,496,22:19:58,5,15,0,1339.966667,,
48027,128,497,19:05:47,46,39,0,1145.783333,,
48028,128,499,3:52:17,109,7,0,232.2833333,,
48029,128,501,0:04:18,102,45,1,4.3,,
48030,128,511,4:24:57,8,17,0,264.95,,
48031,128,514,2:08:18,113,28,0,128.3,,
48032,128,514,5:28:33,16,39,0,328.55,,
48033,128,520,21:27:20,91,32,0,1287.333333,,
48034,128,522,4:16:44,28,1,0,256.7333333,,
48035,128,522,19:26:53,100,49,0,1166.883333,,
48036,128,523,16:00:12,64,44,0,960.2,,
48037,128,530,0:06:53,12,36,0,6.8833333329999995,,
48038,128,530,6:47:32,20,48,1,407.53333330000004,,
48039,128,533,20:47:47,116,31,0,1247.783333,,
48040,128,535,3:17:49,98,32,0,197.81666669999998,,
48041,128,535,7:42:02,122,11,0,462.03333330000004,,
48042,128,540,21:53:40,9,17,0,1313.666667,,
48043,128,541,7:29:20,63,27,0,449.33333330000005,,
48044,128,542,0:24:39,62,3,0,24.65,,
48045,128,543,9:06:12,36,38,0,546.2,,
48046,128,543,10:38:38,40,24,0,638.6333333,,
48047,128,544,2:23:47,27,4,1,143.7833333,,
48048,128,545,3:41:48,113,47,0,221.8,,
48049,128,547,0:40:32,23,26,1,40.53333333,,
48050,128,547,11:09:35,113,47,0,669.5833332999999,,
48051,128,548,11:04:47,102,3,0,664.7833333,,
48052,128,548,14:56:25,41,35,0,896.4166667000002,,
48053,128,556,17:48:43,56,24,0,1068.716667,,
48054,128,562,22:53:35,98,30,0,1373.583333,,
48055,128,563,14:43:16,75,24,0,883.2666667000001,,
48056,128,565,14:22:39,70,21,0,862.65,,
48057,128,566,1:53:47,55,28,1,113.78333329999998,,
48058,128,566,10:57:58,11,10,0,657.9666667,,
48059,128,574,15:37:41,77,21,0,937.6833332999998,,
48060,128,574,22:14:18,99,48,0,1334.3,,
48061,128,575,11:02:33,100,27,0,662.55,,
48062,128,575,22:55:14,4,31,0,1375.233333,,
48063,128,576,13:03:07,73,18,0,783.1166667,,
48064,128,577,4:57:38,114,12,0,297.6333333,,
48065,128,580,8:31:47,35,42,0,511.78333330000004,,
48066,128,580,20:26:07,108,26,0,1226.116667,,
48067,128,584,16:24:55,109,2,0,984.9166667000002,,
48068,128,585,4:21:33,105,44,1,261.55,,
48069,128,587,14:25:32,25,41,0,865.5333332999999,,
48070,128,590,20:38:21,27,14,0,1238.35,,
